Sample,Grade,Topic,Sub-topic,Challenge Type,Student Mistake
82,K5,Numbers and Operations,multiplying and dividing by powers of ten,Computational error - Place value,"The student incorrectly shifts the decimal place when multiplying by a power of ten or adds/removes zeros incorrectly, demonstrating a misunderstanding of place value concepts (tenths, hundredths, etc.). For example, they might think 10 x 0.5 is 0.05 or 100 x 2.3 is 2.300."
83,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student confuses multiplying by 10 with simply adding a zero, even when decimal values are involved, or struggles with place value and decimals. They also might misinterpret how the decimal point moves during multiplication/division by powers of ten."
84,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student confuses multiplication and division when shifting the decimal point. For example, they might move the decimal point to the left when multiplying by 10, or right when dividing by 10. They may also struggle with the concept of a decimal place and think moving the digits is the only action needed."
85,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student misunderstands the role of the decimal point when multiplying and dividing by powers of ten. They may shift the digits but in the wrong direction or an incorrect number of places, or simply ignore the decimal point's position."
86,K5,Numbers and Operations,multiplying and dividing by powers of ten,Computational error,"The student misplaces the decimal point when multiplying by a power of ten, seemingly adding an extra zero."
87,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student struggles to understand the place value shift when multiplying/dividing by powers of 10, possibly thinking it's the same as addition or subtraction. Might involve incorrectly adding/subtracting the exponent to the number itself."
88,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student struggles with place value shifts, potentially misinterpreting how decimal points (if present) move when multiplying or dividing by powers of ten. They may add or subtract digits instead of shifting them."
89,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student misunderstands the place value shift when multiplying or dividing by 10, 100, or 1000, incorrectly shifting digits or misplacing the decimal point (or failing to use one). They might think 3 x 10 is 300, or 45 / 10 is 4.05, or 2.7 x 100 is 27, or similar errors. The student's confusion is related to the number of zeros in the power of ten affecting the shifting."
90,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student struggles with place value and incorrectly adds or subtracts the zeros when multiplying or dividing by powers of ten, rather than understanding the shift of the decimal point. For example, when presented with 34 x 10, they might answer 3400 (adding two zeros) or 34.10."
91,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student is confused about the role of zero when multiplying or dividing. They might think multiplying by 10 just adds a zero to any digit, or dividing by 10 always removes a zero, regardless of the original number. The decimal point concept isn't grasped."
92,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student misunderstands the place value shift when multiplying or dividing by powers of ten. They might incorrectly add or subtract zeros or move the decimal point the wrong number of places. For example, in 3 x 10, they might write 300, or in 45 / 10, they might write 4.005."
93,K5,Numbers and Operations,multiplying and dividing by powers of ten,Place Value Confusion,"The student misunderstands the movement of the decimal place. They may shift it in the wrong direction or the incorrect number of places. For example, when multiplying by 10, they might incorrectly shift the decimal place left instead of right, or shift it by one place instead of the correct number of places."
94,K5,Numbers and Operations,multiplying and dividing by powers of ten,Conceptual misunderstanding,"The student misunderstands the relationship between the decimal point's movement and the magnitude change when multiplying or dividing by powers of ten. They might think that multiplying by 10 always *adds* a zero, regardless of whether the number already has digits after the decimal point, and dividing by 10 always *removes* a zero or just deletes the decimal point.  For example, they might think 3.2 x 10 = 3.20 or 32. and 45 / 10 = 4."
