Sample,Grade,Topic,Sub-topic,Challenge Type,Student Mistake
91,K2,Numbers and Operations,adding and subtracting whole hundreds,Conceptual misunderstanding,"The student incorrectly applies the distributive property, thinking that 300 + 200 is the same as 3 + 2, leading them to answer 5 instead of 500."
92,K2,Numbers and Operations,adding and subtracting whole hundreds,Conceptual misunderstanding,The student incorrectly applies the distributive property.
93,K2,Numbers and Operations,adding and subtracting whole hundreds,Conceptual misunderstanding,"The student incorrectly calculates 300 + 200 as 300 + 2, thinking of the last digits only."
94,K2,Numbers and Operations,adding and subtracting whole hundreds,Conceptual misunderstanding,The student incorrectly applies the distributive property.
95,K2,Numbers and Operations,adding and subtracting whole hundreds,Conceptual misunderstanding,The student incorrectly applies the distributive property.
96,K2,Numbers and Operations,adding and subtracting whole hundreds,Conceptual misunderstanding,The student incorrectly applies the distributive property.
97,K2,Numbers and Operations,adding and subtracting whole hundreds,Conceptual misunderstanding,The student incorrectly applies the distributive property.
98,K2,Numbers and Operations,adding and subtracting whole hundreds,Conceptual misunderstanding,The student thinks that adding and subtracting hundreds means adding or subtracting the digits as if they are in the tens or units place.
99,K2,Numbers and Operations,adding and subtracting whole hundreds,Conceptual misunderstanding,The student incorrectly applies the distributive property.
100,K2,Numbers and Operations,adding and subtracting whole hundreds,Conceptual misunderstanding,The student incorrectly applies the distributive property.
1,K3,Numbers and Operations,"adding and subtracting within 1,000",Conceptual misunderstanding,The student incorrectly applies the distributive property.
2,K3,Numbers and Operations,"adding and subtracting within 1,000",Conceptual misunderstanding,The student incorrectly applies the distributive property.
3,K3,Numbers and Operations,"adding and subtracting within 1,000",Conceptual misunderstanding,The student incorrectly applies the distributive property.
4,K3,Numbers and Operations,"adding and subtracting within 1,000",Conceptual misunderstanding,The student incorrectly applies the distributive property.
5,K3,Numbers and Operations,"adding and subtracting within 1,000",Conceptual misunderstanding,The student incorrectly applies the distributive property.
6,K3,Numbers and Operations,"adding and subtracting within 1,000",Conceptual misunderstanding,The student incorrectly applies the distributive property.
7,K3,Numbers and Operations,"adding and subtracting within 1,000",Conceptual misunderstanding,The student incorrectly applies the distributive property.
8,K3,Numbers and Operations,"adding and subtracting within 1,000",Conceptual misunderstanding,The student incorrectly applies the distributive property.
9,K3,Numbers and Operations,"adding and subtracting within 1,000",Conceptual misunderstanding,The student incorrectly applies the distributive property.
10,K3,Numbers and Operations,"adding and subtracting within 1,000",Conceptual misunderstanding,The student incorrectly applies the distributive property.
11,K3,Numbers and Operations,"adding and subtracting within 1,000",Conceptual misunderstanding,The student incorrectly applies the distributive property.
12,K3,Numbers and Operations,"adding and subtracting within 1,000",Conceptual misunderstanding,The student incorrectly applies the distributive property.
13,K3,Numbers and Operations,"adding and subtracting within 1,000",Conceptual misunderstanding,The student incorrectly applies the distributive property.
14,K3,Numbers and Operations,"adding and subtracting within 1,000",Conceptual misunderstanding,"The student incorrectly applies the distributive property, believing that 300 + 200 is the same as (3 + 2) × 100."
15,K3,Numbers and Operations,"adding and subtracting within 1,000",Conceptual misunderstanding,The student incorrectly applies the distributive property.
16,K3,Numbers and Operations,"adding and subtracting within 1,000",Conceptual misunderstanding,The student incorrectly applies the distributive property.
17,K3,Numbers and Operations,"adding and subtracting within 1,000",Conceptual misunderstanding,The student incorrectly applies the distributive property.
18,K3,Numbers and Operations,"adding and subtracting within 1,000",Conceptual misunderstanding,The student incorrectly applies the distributive property.
19,K3,Numbers and Operations,"adding and subtracting within 1,000",Conceptual misunderstanding,The student incorrectly applies the distributive property.
20,K3,Numbers and Operations,"adding and subtracting within 1,000",Conceptual misunderstanding,The student incorrectly applies the distributive property.
21,K3,Numbers and Operations,"adding and subtracting within 1,000",Conceptual misunderstanding,The student thinks that adding two numbers together means they can just add the first digit of each number without considering the others.
22,K3,Numbers and Operations,"adding and subtracting within 1,000",Conceptual misunderstanding,"The student incorrectly applies the distributive property, thinking that 34 + 28 can be solved by adding 30 and 4 separately, then adding the products together."
23,K3,Numbers and Operations,"adding and subtracting within 1,000",Conceptual misunderstanding,The student incorrectly applies the distributive property.
24,K3,Numbers and Operations,"adding and subtracting within 1,000",Conceptual misunderstanding,The student incorrectly applies the distributive property.
25,K3,Numbers and Operations,"adding and subtracting within 1,000",Conceptual misunderstanding,"The student incorrectly believes that adding a larger number requires breaking it into smaller parts without adjusting the total, such as trying to add 482 + 250 by splitting 250 into 200 + 50 and adding these separately without re-evaluating the sum."
26,K3,Numbers and Operations,"adding and subtracting within 1,000",Conceptual misunderstanding,The student incorrectly applies the distributive property.
